"tre_cn","prev_tre_cn","plt_cn.re","plot_id","tree_status.re","species","dbh_in.re","plt_cn.init","tree_status.init","dbh_in.init"
"44791292020004","23677759010900","48203416010497","6-2-35-97184","live","ABCO",21,"23677726010900","live",18.5
"44791293020004","23677749010900","48203416010497","6-2-35-97184","live","ABCO",16.8,"23677726010900","live",15.6
"44762065020004","23729122010900","48203785010497","6-2-89-56209","live","PSME",2.3,"23729037010900","live",1.2
"44762066020004","23729125010900","48203785010497","6-2-89-56209","live","PSME",2.8,"23729037010900","live",1.3
"44762067020004","23729128010900","48203785010497","6-2-89-56209","live","QUKE",5,"23729037010900","live",4.7
"44762068020004","23729131010900","48203785010497","6-2-89-56209","live","PSME",2.4,"23729037010900","live",1.1
"44762069020004","23729134010900","48203785010497","6-2-89-56209","live","PSME",3,"23729037010900","live",1.7
"44762070020004","23729137010900","48203785010497","6-2-89-56209","live","QUKE",7.3,"23729037010900","live",6.6
"44762072020004","23729086010900","48203785010497","6-2-89-56209","live","QUKE",6.7,"23729037010900","live",6.4
"44762074020004","23729175010900","48203785010497","6-2-89-56209","live","PILA",7.5,"23729037010900","live",5.7
"44762075020004","23729155010900","48203785010497","6-2-89-56209","live","QUKE",6.5,"23729037010900","live",6.2
"44762076020004","23729157010900","48203785010497","6-2-89-56209","live","QUKE",5.6,"23729037010900","live",5.2
"44762077020004","23729159010900","48203785010497","6-2-89-56209","live","QUKE",6.1,"23729037010900","live",5.7
"44762078020004","23729161010900","48203785010497","6-2-89-56209","live","QUKE",6.9,"23729037010900","live",6.6
"44762079020004","23729163010900","48203785010497","6-2-89-56209","live","QUKE",5.5,"23729037010900","live",5.2
"44762080020004","23729165010900","48203785010497","6-2-89-56209","live","OTHER",5.9,"23729037010900","live",5.2
"44762081020004","23729167010900","48203785010497","6-2-89-56209","live","OTHER",5.6,"23729037010900","live",5.1
"44762082020004","23729169010900","48203785010497","6-2-89-56209","live","QUKE",6.8,"23729037010900","live",6.3
"44762083020004","23729171010900","48203785010497","6-2-89-56209","live","QUKE",7.5,"23729037010900","live",7
"44762084020004","23729141010900","48203785010497","6-2-89-56209","live","QUKE",6.8,"23729037010900","live",6.5
"44762085020004","23729143010900","48203785010497","6-2-89-56209","live","QUKE",8.2,"23729037010900","live",7.7
"44762088020004","23729149010900","48203785010497","6-2-89-56209","live","QUKE",8.9,"23729037010900","live",8.5
"44762090020004","23729153010900","48203785010497","6-2-89-56209","live","PSME",11,"23729037010900","live",9.3
"44762091020004","23729088010900","48203785010497","6-2-89-56209","live","QUKE",6.9,"23729037010900","live",6.4
"44762092020004","23729090010900","48203785010497","6-2-89-56209","live","QUKE",6.7,"23729037010900","live",6
"44762101020004","23729197010900","48203785010497","6-2-89-56209","live","OTHER",6.3,"23729037010900","live",6.3
"44762102020004","23729177010900","48203785010497","6-2-89-56209","live","OTHER",5.3,"23729037010900","live",5.1
"44762103020004","23729179010900","48203785010497","6-2-89-56209","live","PSME",19.1,"23729037010900","live",17.6
"44762104020004","23729181010900","48203785010497","6-2-89-56209","live","OTHER",9.1,"23729037010900","live",7.7
"44762105020004","23729183010900","48203785010497","6-2-89-56209","live","OTHER",6.2,"23729037010900","live",5.4
"44762106020004","23729185010900","48203785010497","6-2-89-56209","live","OTHER",7.5,"23729037010900","live",7
"44762107020004","23729187010900","48203785010497","6-2-89-56209","live","OTHER",7.8,"23729037010900","live",6.9
"44762108020004","23729189010900","48203785010497","6-2-89-56209","live","PSME",23.2,"23729037010900","live",20.9
"44762112020004","23729092010900","48203785010497","6-2-89-56209","live","QUKE",7.8,"23729037010900","live",7.5
"44762113020004","23729094010900","48203785010497","6-2-89-56209","live","QUKE",9.7,"23729037010900","live",9.2
"44762114020004","23729096010900","48203785010497","6-2-89-56209","live","QUKE",8.1,"23729037010900","live",7.2
"44762115020004","23729098010900","48203785010497","6-2-89-56209","live","QUKE",8.2,"23729037010900","live",7.6
"44762116020004","23729100010900","48203785010497","6-2-89-56209","live","QUKE",8.9,"23729037010900","live",8.3
"44762117020004","23729102010900","48203785010497","6-2-89-56209","live","QUKE",10.4,"23729037010900","live",9.7
"44762118020004","23729104010900","48203785010497","6-2-89-56209","live","QUKE",12,"23729037010900","live",11.1
"44762119020004","23729075010900","48203785010497","6-2-89-56209","live","QUKE",9.3,"23729037010900","live",9.1
"44762120020004","23729077010900","48203785010497","6-2-89-56209","live","QUKE",14,"23729037010900","live",13.1
"44762122020004","23729081010900","48203785010497","6-2-89-56209","live","QUKE",6.2,"23729037010900","live",6.1
"44762125020004","23729083010900","48203785010497","6-2-89-56209","live","PSME",1.8,"23729037010900","live",1.1
"44762129020004","23729106010900","48203785010497","6-2-89-56209","live","QUKE",12.1,"23729037010900","live",11.7
"44762126020004","23729066010900","48203785010497","6-2-89-56209","live","PSME",3.7,"23729037010900","live",2.2
"44762127020004","23729069010900","48203785010497","6-2-89-56209","live","PSME",4.5,"23729037010900","live",2.8
"44762128020004","23729072010900","48203785010497","6-2-89-56209","live","PSME",2.4,"23729037010900","live",1.1
"44762130020004","23729108010900","48203785010497","6-2-89-56209","live","QUKE",10,"23729037010900","live",9
"44762131020004","23729110010900","48203785010497","6-2-89-56209","live","QUKE",9.9,"23729037010900","live",9.3
"44762132020004","23729112010900","48203785010497","6-2-89-56209","live","QUKE",5.4,"23729037010900","live",5.3
"44762133020004","23729114010900","48203785010497","6-2-89-56209","live","PILA",9.7,"23729037010900","live",8.2
"44762134020004","23729116010900","48203785010497","6-2-89-56209","live","QUKE",6.6,"23729037010900","live",6.2
"44762135020004","23729118010900","48203785010497","6-2-89-56209","live","QUKE",5.5,"23729037010900","live",5.4
"44943192020004","23730530010900","48204678010497","6-2-89-86074","live","OTHER",9.2,"23730476010900","live",8.1
"44943190020004","23730558010900","48204678010497","6-2-89-86074","live","OTHER",5.3,"23730476010900","live",5.3
"44943191020004","23730560010900","48204678010497","6-2-89-86074","live","OTHER",6.8,"23730476010900","live",6.1
"44943193020004","23730532010900","48204678010497","6-2-89-86074","live","PSME",9.9,"23730476010900","live",8
"44943194020004","23730534010900","48204678010497","6-2-89-86074","live","OTHER",10.3,"23730476010900","live",10
"44943195020004","23730536010900","48204678010497","6-2-89-86074","live","OTHER",8.8,"23730476010900","live",8.3
"44943196020004","23730538010900","48204678010497","6-2-89-86074","live","OTHER",7.3,"23730476010900","live",6.9
"44943197020004","23730540010900","48204678010497","6-2-89-86074","live","PSME",17.3,"23730476010900","live",14.8
"44943206020004","23730567010900","48204678010497","6-2-89-86074","live","PSME",5.4,"23730476010900","live",5
"44943207020004","23730569010900","48204678010497","6-2-89-86074","live","PSME",8.4,"23730476010900","live",7.3
"44943209020004","23730573010900","48204678010497","6-2-89-86074","live","PSME",8.6,"23730476010900","live",7.5
"44943210020004","23730575010900","48204678010497","6-2-89-86074","live","QUKE",5,"23730476010900","live",5
"44943211020004","23730577010900","48204678010497","6-2-89-86074","live","PSME",7.5,"23730476010900","live",6.5
"44943212020004","23730579010900","48204678010497","6-2-89-86074","live","PSME",5.8,"23730476010900","live",5.4
"44943213020004","23730581010900","48204678010497","6-2-89-86074","live","PSME",6.5,"23730476010900","live",5.8
"44943214020004","23730583010900","48204678010497","6-2-89-86074","live","PSME",9.7,"23730476010900","live",8.6
"44943222020004","23730562010900","48204678010497","6-2-89-86074","live","OTHER",1.6,"23730476010900","live",1.1
"44943219020004","23730542010900","48204678010497","6-2-89-86074","live","OTHER",8.4,"23730476010900","live",8.2
"44943220020004","23730544010900","48204678010497","6-2-89-86074","live","OTHER",8.2,"23730476010900","live",7.4
"44943221020004","23730528010900","48204678010497","6-2-89-86074","live","OTHER",6.1,"23730476010900","live",5.5
"44943228020004","23730565010900","48204678010497","6-2-89-86074","live","OTHER",15.3,"23730476010900","live",15
"44943229020004","23730546010900","48204678010497","6-2-89-86074","live","PSME",6.3,"23730476010900","live",5.6
"44943230020004","23730548010900","48204678010497","6-2-89-86074","live","OTHER",15.7,"23730476010900","live",16.3
"44943231020004","23730550010900","48204678010497","6-2-89-86074","live","OTHER",12.5,"23730476010900","live",12.2
"44943232020004","23730552010900","48204678010497","6-2-89-86074","live","PSME",2.9,"23730476010900","live",2.5
"44943233020004","23730555010900","48204678010497","6-2-89-86074","live","PSME",2,"23730476010900","live",1.6
"44759471020004","23725834010900","48203960010497","6-2-89-86747","live","PIPO",26.5,"23725780010900","live",25.4
"44759474020004","23725822010900","48203960010497","6-2-89-86747","live","PIPO",15.1,"23725780010900","live",13.1
"44759475020004","23725824010900","48203960010497","6-2-89-86747","live","PSME",10.3,"23725780010900","live",7.6
"44759478020004","23725828010900","48203960010497","6-2-89-86747","live","PIPO",10.6,"23725780010900","live",9.3
"44759479020004","23725830010900","48203960010497","6-2-89-86747","live","PIPO",6.5,"23725780010900","live",6.2
"44759480020004","23725838010900","48203960010497","6-2-89-86747","live","OTHER",6.7,"23725780010900","live",5.6
"44759481020004","23725840010900","48203960010497","6-2-89-86747","live","OTHER",5.4,"23725780010900","live",5.4
"44759482020004","23725842010900","48203960010497","6-2-89-86747","live","PSME",23.9,"23725780010900","live",21.6
"44759483020004","23725844010900","48203960010497","6-2-89-86747","live","PIPO",25.1,"23725780010900","live",24.2
"44759484020004","23725846010900","48203960010497","6-2-89-86747","live","QUKE",6.4,"23725780010900","live",6.3
"44759485020004","23725848010900","48203960010497","6-2-89-86747","live","OTHER",8.6,"23725780010900","live",7.5
"44759489020004","48236042010497","48203960010497","6-2-89-86747","live","OTHER",5.6,"23725780010900","live",5.6
"44759490020004","48236043010497","48203960010497","6-2-89-86747","live","OTHER",5.6,"23725780010900","live",5.4
"44759491020004","48236044010497","48203960010497","6-2-89-86747","live","OTHER",5.5,"23725780010900","live",5.1
"44759493020004","48236046010497","48203960010497","6-2-89-86747","live","OTHER",5.3,"23725780010900","live",5.1
"44759494020004","48236047010497","48203960010497","6-2-89-86747","live","OTHER",5.2,"23725780010900","live",5
"44759495020004","48236048010497","48203960010497","6-2-89-86747","live","OTHER",5.1,"23725780010900","live",4.8
"44759496020004","48236049010497","48203960010497","6-2-89-86747","live","OTHER",4.7,"23725780010900","live",4.3
"44759497020004","48236050010497","48203960010497","6-2-89-86747","live","OTHER",3.6,"23725780010900","live",3.5
"44759498020004","48236051010497","48203960010497","6-2-89-86747","live","OTHER",4.7,"23725780010900","live",4.3
"44759499020004","48236052010497","48203960010497","6-2-89-86747","live","OTHER",3.8,"23725780010900","live",3.7
"44759502020004","48236055010497","48203960010497","6-2-89-86747","live","OTHER",5.3,"23725780010900","live",4.9
"44759503020004","48236056010497","48203960010497","6-2-89-86747","live","OTHER",4.1,"23725780010900","live",4
"44759504020004","48236057010497","48203960010497","6-2-89-86747","live","OTHER",4.7,"23725780010900","live",4.5
"44759505020004","48236058010497","48203960010497","6-2-89-86747","live","OTHER",4.4,"23725780010900","live",4.1
"44759513020004","48236060010497","48203960010497","6-2-89-86747","live","QUKE",9.7,"23725780010900","live",9.5
"44759514020004","48236061010497","48203960010497","6-2-89-86747","live","QUKE",16.8,"23725780010900","live",16.9
"44759515020004","48236062010497","48203960010497","6-2-89-86747","live","QUKE",10.8,"23725780010900","live",10.4
"44759517020004","48236064010497","48203960010497","6-2-89-86747","live","QUKE",11.9,"23725780010900","live",11
"44759518020004","48236065010497","48203960010497","6-2-89-86747","live","QUKE",8.5,"23725780010900","live",8
"44759523020004","48236070010497","48203960010497","6-2-89-86747","live","QUKE",8.4,"23725780010900","live",7.7
"44759520020004","48236067010497","48203960010497","6-2-89-86747","live","PIPO",30.1,"23725780010900","live",29.2
"44759522020004","48236069010497","48203960010497","6-2-89-86747","live","QUKE",9.2,"23725780010900","live",8.7
"44759524020004","48236071010497","48203960010497","6-2-89-86747","live","QUKE",9.8,"23725780010900","live",9
"44759525020004","48236072010497","48203960010497","6-2-89-86747","live","QUKE",10.1,"23725780010900","live",9.7
"44759526020004","48236073010497","48203960010497","6-2-89-86747","live","QUKE",8.2,"23725780010900","live",8
"44759527020004","48236074010497","48203960010497","6-2-89-86747","live","PSME",18.1,"23725780010900","live",15.7
"44759950020004","23726393010900","48204170010497","6-2-89-91831","live","PIPO",16.5,"23726362010900","live",13.5
"44759951020004","23726395010900","48204170010497","6-2-89-91831","live","PIPO",7.5,"23726362010900","live",6
"44759952020004","23726447010900","48204170010497","6-2-89-91831","live","PIPO",16,"23726362010900","live",12.4
"44759953020004","23726449010900","48204170010497","6-2-89-91831","live","PIPO",17.3,"23726362010900","live",15.8
"44759955020004","23726453010900","48204170010497","6-2-89-91831","live","PIPO",17.3,"23726362010900","live",15.3
"44759956020004","23726455010900","48204170010497","6-2-89-91831","live","PSME",18,"23726362010900","live",16.3
"44759957020004","23726397010900","48204170010497","6-2-89-91831","live","PIPO",15.8,"23726362010900","live",14.1
"44759962020004","23726405010900","48204170010497","6-2-89-91831","live","PIPO",11.7,"23726362010900","live",10.4
"44759959020004","23726399010900","48204170010497","6-2-89-91831","live","PIPO",18.6,"23726362010900","live",17.3
"44759963020004","23726457010900","48204170010497","6-2-89-91831","live","PIPO",7.5,"23726362010900","live",7.2
"44759967020004","23726465010900","48204170010497","6-2-89-91831","live","PIPO",11.3,"23726362010900","live",10.3
"44759969020004","23726407010900","48204170010497","6-2-89-91831","live","PIPO",9.4,"23726362010900","live",9.1
"44759971020004","23726411010900","48204170010497","6-2-89-91831","live","CADE27",7.3,"23726362010900","live",6.6
"44759973020004","23726415010900","48204170010497","6-2-89-91831","live","QUKE",11.9,"23726362010900","live",11.1
"44759976020004","23726417010900","48204170010497","6-2-89-91831","live","PIPO",6.7,"23726362010900","live",5.8
"44759977020004","23726419010900","48204170010497","6-2-89-91831","live","PIPO",10.8,"23726362010900","live",8.6
