"tre_cn","prev_tre_cn","plt_cn.re","plot_id","tree_status.re","species","dbh_in.re","plt_cn.init","tree_status.init","dbh_in.init","survived"
"44718325020004","23709045010900","48204842010497","6-2-35-53400","live","ABCO",5.8,"23709013010900","live",5.2,TRUE
"44718326020004","23709047010900","48204842010497","6-2-35-53400","live","ABCO",14.3,"23709013010900","live",12.9,TRUE
"44718327020004","23709049010900","48204842010497","6-2-35-53400","live","ABCO",40.6,"23709013010900","live",39.5,TRUE
"44718328020004","23709051010900","48204842010497","6-2-35-53400","live","OTHER",7.5,"23709013010900","live",7.2,TRUE
"44718329020004","23709053010900","48204842010497","6-2-35-53400","live","ABCO",5.7,"23709013010900","live",5.3,TRUE
"44718330020004","23709055010900","48204842010497","6-2-35-53400","live","ABCO",14.4,"23709013010900","live",13.5,TRUE
"44718331020004","23709057010900","48204842010497","6-2-35-53400","live","PSME",16,"23709013010900","live",14.4,TRUE
"44718332020004","23709059010900","48204842010497","6-2-35-53400","live","ABCO",8.4,"23709013010900","live",7.9,TRUE
"44718333020004","23709061010900","48204842010497","6-2-35-53400","live","OTHER",32.5,"23709013010900","live",31.9,TRUE
"44718334020004","23709063010900","48204842010497","6-2-35-53400","live","ABCO",6.3,"23709013010900","live",5.7,TRUE
"44791267020004","23677795010900","48203416010497","6-2-35-97184","dead","ABCO",NA,"23677726010900","live",14.7,FALSE
"44791265020004","23677791010900","48203416010497","6-2-35-97184","live","PIPO",36.6,"23677726010900","live",35.3,TRUE
"44791266020004","23677793010900","48203416010497","6-2-35-97184","live","ABCO",11.9,"23677726010900","live",9.9,TRUE
"44791268020004","23677797010900","48203416010497","6-2-35-97184","live","ABCO",15.2,"23677726010900","live",14,TRUE
"44791269020004","23677799010900","48203416010497","6-2-35-97184","live","ABCO",20.5,"23677726010900","live",18.3,TRUE
"44791270020004","23677767010900","48203416010497","6-2-35-97184","live","ABCO",15.1,"23677726010900","live",12.1,TRUE
"44791271020004","23677769010900","48203416010497","6-2-35-97184","live","ABCO",16.2,"23677726010900","live",13.5,TRUE
"44791272020004","23677771010900","48203416010497","6-2-35-97184","live","ABCO",20.4,"23677726010900","live",18,TRUE
"44791273020004","23677773010900","48203416010497","6-2-35-97184","live","ABCO",12.6,"23677726010900","live",10.6,TRUE
"44791274020004","23677775010900","48203416010497","6-2-35-97184","live","ABCO",12.2,"23677726010900","live",10.4,TRUE
"44791275020004","23677777010900","48203416010497","6-2-35-97184","harvested","ABCO",NA,"23677726010900","live",18.4,FALSE
"44791276020004","23677779010900","48203416010497","6-2-35-97184","live","ABCO",15.9,"23677726010900","live",13.9,TRUE
"44791277020004","23677781010900","48203416010497","6-2-35-97184","live","ABCO",13.7,"23677726010900","live",11.5,TRUE
"44791279020004","23677783010900","48203416010497","6-2-35-97184","live","ABCO",23.5,"23677726010900","live",21,TRUE
"44791280020004","23677785010900","48203416010497","6-2-35-97184","live","ABCO",8.2,"23677726010900","live",5.9,TRUE
"44791281020004","23677787010900","48203416010497","6-2-35-97184","live","ABCO",22.4,"23677726010900","live",20.1,TRUE
"44791282020004","23677789010900","48203416010497","6-2-35-97184","dead","ABCO",NA,"23677726010900","live",12.2,FALSE
"44791283020004","23677761010900","48203416010497","6-2-35-97184","live","ABCO",14.4,"23677726010900","live",12.7,TRUE
"44791284020004","23677763010900","48203416010497","6-2-35-97184","live","ABCO",14.8,"23677726010900","live",13.1,TRUE
"44791287020004","23677765010900","48203416010497","6-2-35-97184","live","ABCO",18.5,"23677726010900","live",17.1,TRUE
"44791288020004","23677751010900","48203416010497","6-2-35-97184","live","ABCO",11.6,"23677726010900","live",9.9,TRUE
"44791289020004","23677753010900","48203416010497","6-2-35-97184","live","OTHER",33.2,"23677726010900","live",31,TRUE
"44791290020004","23677755010900","48203416010497","6-2-35-97184","live","ABCO",18.8,"23677726010900","live",16.4,TRUE
"44791291020004","23677757010900","48203416010497","6-2-35-97184","live","PILA",6.7,"23677726010900","live",5.3,TRUE
"44791292020004","23677759010900","48203416010497","6-2-35-97184","live","ABCO",21,"23677726010900","live",18.5,TRUE
"44791293020004","23677749010900","48203416010497","6-2-35-97184","live","ABCO",16.8,"23677726010900","live",15.6,TRUE
"44762065020004","23729122010900","48203785010497","6-2-89-56209","live","PSME",2.3,"23729037010900","live",1.2,TRUE
"44762066020004","23729125010900","48203785010497","6-2-89-56209","live","PSME",2.8,"23729037010900","live",1.3,TRUE
"44762067020004","23729128010900","48203785010497","6-2-89-56209","live","QUKE",5,"23729037010900","live",4.7,TRUE
"44762068020004","23729131010900","48203785010497","6-2-89-56209","live","PSME",2.4,"23729037010900","live",1.1,TRUE
"44762069020004","23729134010900","48203785010497","6-2-89-56209","live","PSME",3,"23729037010900","live",1.7,TRUE
"44762070020004","23729137010900","48203785010497","6-2-89-56209","live","QUKE",7.3,"23729037010900","live",6.6,TRUE
"44762072020004","23729086010900","48203785010497","6-2-89-56209","live","QUKE",6.7,"23729037010900","live",6.4,TRUE
"44762073020004","23729173010900","48203785010497","6-2-89-56209","dead","QUKE",8.3,"23729037010900","live",8,FALSE
"44762074020004","23729175010900","48203785010497","6-2-89-56209","live","PILA",7.5,"23729037010900","live",5.7,TRUE
"44762075020004","23729155010900","48203785010497","6-2-89-56209","live","QUKE",6.5,"23729037010900","live",6.2,TRUE
"44762076020004","23729157010900","48203785010497","6-2-89-56209","live","QUKE",5.6,"23729037010900","live",5.2,TRUE
"44762077020004","23729159010900","48203785010497","6-2-89-56209","live","QUKE",6.1,"23729037010900","live",5.7,TRUE
"44762078020004","23729161010900","48203785010497","6-2-89-56209","live","QUKE",6.9,"23729037010900","live",6.6,TRUE
"44762079020004","23729163010900","48203785010497","6-2-89-56209","live","QUKE",5.5,"23729037010900","live",5.2,TRUE
"44762080020004","23729165010900","48203785010497","6-2-89-56209","live","OTHER",5.9,"23729037010900","live",5.2,TRUE
"44762081020004","23729167010900","48203785010497","6-2-89-56209","live","OTHER",5.6,"23729037010900","live",5.1,TRUE
"44762082020004","23729169010900","48203785010497","6-2-89-56209","live","QUKE",6.8,"23729037010900","live",6.3,TRUE
"44762083020004","23729171010900","48203785010497","6-2-89-56209","live","QUKE",7.5,"23729037010900","live",7,TRUE
"44762084020004","23729141010900","48203785010497","6-2-89-56209","live","QUKE",6.8,"23729037010900","live",6.5,TRUE
"44762085020004","23729143010900","48203785010497","6-2-89-56209","live","QUKE",8.2,"23729037010900","live",7.7,TRUE
"44762087020004","23729147010900","48203785010497","6-2-89-56209","dead","QUKE",5.8,"23729037010900","live",6.6,FALSE
"44762088020004","23729149010900","48203785010497","6-2-89-56209","live","QUKE",8.9,"23729037010900","live",8.5,TRUE
"44762090020004","23729153010900","48203785010497","6-2-89-56209","live","PSME",11,"23729037010900","live",9.3,TRUE
"44762091020004","23729088010900","48203785010497","6-2-89-56209","live","QUKE",6.9,"23729037010900","live",6.4,TRUE
"44762092020004","23729090010900","48203785010497","6-2-89-56209","live","QUKE",6.7,"23729037010900","live",6,TRUE
"44762101020004","23729197010900","48203785010497","6-2-89-56209","live","OTHER",6.3,"23729037010900","live",6.3,TRUE
"44762102020004","23729177010900","48203785010497","6-2-89-56209","live","OTHER",5.3,"23729037010900","live",5.1,TRUE
"44762103020004","23729179010900","48203785010497","6-2-89-56209","live","PSME",19.1,"23729037010900","live",17.6,TRUE
"44762104020004","23729181010900","48203785010497","6-2-89-56209","live","OTHER",9.1,"23729037010900","live",7.7,TRUE
"44762105020004","23729183010900","48203785010497","6-2-89-56209","live","OTHER",6.2,"23729037010900","live",5.4,TRUE
"44762106020004","23729185010900","48203785010497","6-2-89-56209","live","OTHER",7.5,"23729037010900","live",7,TRUE
"44762107020004","23729187010900","48203785010497","6-2-89-56209","live","OTHER",7.8,"23729037010900","live",6.9,TRUE
"44762108020004","23729189010900","48203785010497","6-2-89-56209","live","PSME",23.2,"23729037010900","live",20.9,TRUE
"44762112020004","23729092010900","48203785010497","6-2-89-56209","live","QUKE",7.8,"23729037010900","live",7.5,TRUE
"44762113020004","23729094010900","48203785010497","6-2-89-56209","live","QUKE",9.7,"23729037010900","live",9.2,TRUE
"44762114020004","23729096010900","48203785010497","6-2-89-56209","live","QUKE",8.1,"23729037010900","live",7.2,TRUE
"44762115020004","23729098010900","48203785010497","6-2-89-56209","live","QUKE",8.2,"23729037010900","live",7.6,TRUE
"44762116020004","23729100010900","48203785010497","6-2-89-56209","live","QUKE",8.9,"23729037010900","live",8.3,TRUE
"44762117020004","23729102010900","48203785010497","6-2-89-56209","live","QUKE",10.4,"23729037010900","live",9.7,TRUE
"44762118020004","23729104010900","48203785010497","6-2-89-56209","live","QUKE",12,"23729037010900","live",11.1,TRUE
"44762119020004","23729075010900","48203785010497","6-2-89-56209","live","QUKE",9.3,"23729037010900","live",9.1,TRUE
"44762120020004","23729077010900","48203785010497","6-2-89-56209","live","QUKE",14,"23729037010900","live",13.1,TRUE
"44762121020004","23729079010900","48203785010497","6-2-89-56209","dead","QUKE",NA,"23729037010900","live",6.3,FALSE
"44762122020004","23729081010900","48203785010497","6-2-89-56209","live","QUKE",6.2,"23729037010900","live",6.1,TRUE
"44762125020004","23729083010900","48203785010497","6-2-89-56209","live","PSME",1.8,"23729037010900","live",1.1,TRUE
"44762129020004","23729106010900","48203785010497","6-2-89-56209","live","QUKE",12.1,"23729037010900","live",11.7,TRUE
"44762126020004","23729066010900","48203785010497","6-2-89-56209","live","PSME",3.7,"23729037010900","live",2.2,TRUE
"44762127020004","23729069010900","48203785010497","6-2-89-56209","live","PSME",4.5,"23729037010900","live",2.8,TRUE
"44762128020004","23729072010900","48203785010497","6-2-89-56209","live","PSME",2.4,"23729037010900","live",1.1,TRUE
"44762130020004","23729108010900","48203785010497","6-2-89-56209","live","QUKE",10,"23729037010900","live",9,TRUE
"44762131020004","23729110010900","48203785010497","6-2-89-56209","live","QUKE",9.9,"23729037010900","live",9.3,TRUE
"44762132020004","23729112010900","48203785010497","6-2-89-56209","live","QUKE",5.4,"23729037010900","live",5.3,TRUE
"44762133020004","23729114010900","48203785010497","6-2-89-56209","live","PILA",9.7,"23729037010900","live",8.2,TRUE
"44762134020004","23729116010900","48203785010497","6-2-89-56209","live","QUKE",6.6,"23729037010900","live",6.2,TRUE
"44762135020004","23729118010900","48203785010497","6-2-89-56209","live","QUKE",5.5,"23729037010900","live",5.4,TRUE
"44943192020004","23730530010900","48204678010497","6-2-89-86074","live","OTHER",9.2,"23730476010900","live",8.1,TRUE
"44943190020004","23730558010900","48204678010497","6-2-89-86074","live","OTHER",5.3,"23730476010900","live",5.3,TRUE
"44943191020004","23730560010900","48204678010497","6-2-89-86074","live","OTHER",6.8,"23730476010900","live",6.1,TRUE
"44943193020004","23730532010900","48204678010497","6-2-89-86074","live","PSME",9.9,"23730476010900","live",8,TRUE
"44943194020004","23730534010900","48204678010497","6-2-89-86074","live","OTHER",10.3,"23730476010900","live",10,TRUE
"44943195020004","23730536010900","48204678010497","6-2-89-86074","live","OTHER",8.8,"23730476010900","live",8.3,TRUE
"44943196020004","23730538010900","48204678010497","6-2-89-86074","live","OTHER",7.3,"23730476010900","live",6.9,TRUE
"44943197020004","23730540010900","48204678010497","6-2-89-86074","live","PSME",17.3,"23730476010900","live",14.8,TRUE
"44943206020004","23730567010900","48204678010497","6-2-89-86074","live","PSME",5.4,"23730476010900","live",5,TRUE
"44943207020004","23730569010900","48204678010497","6-2-89-86074","live","PSME",8.4,"23730476010900","live",7.3,TRUE
"44943209020004","23730573010900","48204678010497","6-2-89-86074","live","PSME",8.6,"23730476010900","live",7.5,TRUE
"44943210020004","23730575010900","48204678010497","6-2-89-86074","live","QUKE",5,"23730476010900","live",5,TRUE
"44943211020004","23730577010900","48204678010497","6-2-89-86074","live","PSME",7.5,"23730476010900","live",6.5,TRUE
"44943212020004","23730579010900","48204678010497","6-2-89-86074","live","PSME",5.8,"23730476010900","live",5.4,TRUE
"44943213020004","23730581010900","48204678010497","6-2-89-86074","live","PSME",6.5,"23730476010900","live",5.8,TRUE
"44943214020004","23730583010900","48204678010497","6-2-89-86074","live","PSME",9.7,"23730476010900","live",8.6,TRUE
"44943222020004","23730562010900","48204678010497","6-2-89-86074","live","OTHER",1.6,"23730476010900","live",1.1,TRUE
"44943219020004","23730542010900","48204678010497","6-2-89-86074","live","OTHER",8.4,"23730476010900","live",8.2,TRUE
"44943220020004","23730544010900","48204678010497","6-2-89-86074","live","OTHER",8.2,"23730476010900","live",7.4,TRUE
"44943221020004","23730528010900","48204678010497","6-2-89-86074","live","OTHER",6.1,"23730476010900","live",5.5,TRUE
"44943228020004","23730565010900","48204678010497","6-2-89-86074","live","OTHER",15.3,"23730476010900","live",15,TRUE
"44943229020004","23730546010900","48204678010497","6-2-89-86074","live","PSME",6.3,"23730476010900","live",5.6,TRUE
"44943230020004","23730548010900","48204678010497","6-2-89-86074","live","OTHER",15.7,"23730476010900","live",16.3,TRUE
"44943231020004","23730550010900","48204678010497","6-2-89-86074","live","OTHER",12.5,"23730476010900","live",12.2,TRUE
"44943232020004","23730552010900","48204678010497","6-2-89-86074","live","PSME",2.9,"23730476010900","live",2.5,TRUE
"44943233020004","23730555010900","48204678010497","6-2-89-86074","live","PSME",2,"23730476010900","live",1.6,TRUE
"44759471020004","23725834010900","48203960010497","6-2-89-86747","live","PIPO",26.5,"23725780010900","live",25.4,TRUE
"44759472020004","23725836010900","48203960010497","6-2-89-86747","dead","PIPO",28.5,"23725780010900","live",28.1,FALSE
"44759473020004","23725820010900","48203960010497","6-2-89-86747","dead","PIPO",NA,"23725780010900","live",6.3,FALSE
"44759474020004","23725822010900","48203960010497","6-2-89-86747","live","PIPO",15.1,"23725780010900","live",13.1,TRUE
"44759475020004","23725824010900","48203960010497","6-2-89-86747","live","PSME",10.3,"23725780010900","live",7.6,TRUE
"44759476020004","23725826010900","48203960010497","6-2-89-86747","dead","PIPO",8.5,"23725780010900","live",8.4,FALSE
"44759478020004","23725828010900","48203960010497","6-2-89-86747","live","PIPO",10.6,"23725780010900","live",9.3,TRUE
"44759479020004","23725830010900","48203960010497","6-2-89-86747","live","PIPO",6.5,"23725780010900","live",6.2,TRUE
"44759480020004","23725838010900","48203960010497","6-2-89-86747","live","OTHER",6.7,"23725780010900","live",5.6,TRUE
"44759481020004","23725840010900","48203960010497","6-2-89-86747","live","OTHER",5.4,"23725780010900","live",5.4,TRUE
"44759482020004","23725842010900","48203960010497","6-2-89-86747","live","PSME",23.9,"23725780010900","live",21.6,TRUE
"44759483020004","23725844010900","48203960010497","6-2-89-86747","live","PIPO",25.1,"23725780010900","live",24.2,TRUE
"44759484020004","23725846010900","48203960010497","6-2-89-86747","live","QUKE",6.4,"23725780010900","live",6.3,TRUE
"44759485020004","23725848010900","48203960010497","6-2-89-86747","live","OTHER",8.6,"23725780010900","live",7.5,TRUE
"44759489020004","48236042010497","48203960010497","6-2-89-86747","live","OTHER",5.6,"23725780010900","live",5.6,TRUE
